chrA	gi|50118965|ref|NC_004547.2|	90.65	14766	1346	23	366511	381255	4502385	4487634	0.0	20330
chrA	gi|50118965|ref|NC_004547.2|	78.58	20608	4212	69	3078307	3098849	3843766	3864235	0.0	17131
chrA	gi|50118965|ref|NC_004547.2|	86.53	12951	1658	27	4266206	4279102	263959	251042	0.0	15445
chrA	gi|50118965|ref|NC_004547.2|	81.35	13809	2538	11	3912273	3926055	587666	573869	0.0	13277
chrA	gi|50118965|ref|NC_004547.2|	76.96	16342	3524	84	3486950	3503154	1174126	1157890	0.0	12332
chrA	gi|50118965|ref|NC_004547.2|	81.80	12244	2037	68	3817989	3830126	789077	776920	0.0	11898
chrA	gi|50118965|ref|NC_004547.2|	82.66	10524	1713	54	4591174	4601628	5064002	5053522	0.0	10608
chrA	gi|50118965|ref|NC_004547.2|	77.89	12664	2733	39	663207	675828	4274766	4262128	0.0	10100
chrA	gi|50118965|ref|NC_004547.2|	80.00	10147	1986	19	1542438	1552554	3380821	3370688	0.0	 9104
chrA	gi|50118965|ref|NC_004547.2|	75.27	13150	3005	107	1788688	1801720	2039660	2052679	0.0	 8794
chrA	gi|50118965|ref|NC_004547.2|	76.34	12072	2641	85	3830902	3842879	772409	760459	0.0	 8706
chrA	gi|50118965|ref|NC_004547.2|	77.75	10972	2271	66	160017	170869	4733300	4722380	0.0	 8637
chrA	gi|50118965|ref|NC_004547.2|	80.29	9496	1752	43	3215017	3224437	1544562	1535112	0.0	 8599
chrA	gi|50118965|ref|NC_004547.2|	83.68	7404	1121	29	696622	703966	4237741	4230366	0.0	 7854
chrA	gi|50118965|ref|NC_004547.2|	78.05	9578	1913	62	3203022	3212515	1556743	1547271	0.0	 7687
chrA	gi|50118965|ref|NC_004547.2|	76.37	9314	2024	42	2554982	2564202	2872128	2881357	0.0	 6845
chrA	gi|50118965|ref|NC_004547.2|	75.90	9683	2204	48	3268499	3278115	1483371	1473753	0.0	 6841
chrA	gi|50118965|ref|NC_004547.2|	79.95	7526	1415	31	4174510	4182020	363065	355619	0.0	 6715
chrA	gi|50118965|ref|NC_004547.2|	76.70	8194	1821	38	2396330	2404488	2571810	2579950	0.0	 6078
chrA	gi|50118965|ref|NC_004547.2|	76.97	8029	1763	43	2182403	2190378	2720024	2712029	0.0	 6028
chrA	gi|50118965|ref|NC_004547.2|	84.20	5474	803	24	360389	365839	4508941	4503507	0.0	 5919
chrA	gi|50118965|ref|NC_004547.2|	76.32	8152	1774	55	951361	959398	3959690	3951581	0.0	 5892
chrA	gi|50118965|ref|NC_004547.2|	79.54	6652	1259	20	3727383	3733962	4539716	4546337	0.0	 5862
chrA	gi|50118965|ref|NC_004547.2|	73.67	9562	2265	94	1590442	1599875	3346806	3337370	0.0	 5696
chrA	gi|50118965|ref|NC_004547.2|	77.10	7405	1579	40	2591947	2599272	2916092	2923458	0.0	 5633
chrA	gi|50118965|ref|NC_004547.2|	78.07	6812	1409	22	2061848	2068593	2310409	2317201	0.0	 5526
chrA	gi|50118965|ref|NC_004547.2|	76.12	7584	1665	35	3685855	3693386	1666468	1658979	0.0	 5487
chrA	gi|50118965|ref|NC_004547.2|	78.91	6477	1295	25	3403318	3409744	1296187	1289732	0.0	 5474
chrA	gi|50118965|ref|NC_004547.2|	75.65	7675	1797	30	1819497	1827124	2067031	2074680	0.0	 5344
chrA	gi|50118965|ref|NC_004547.2|	76.71	7060	1496	39	4225027	4232045	309504	302552	0.0	 5277
chrA	gi|50118965|ref|NC_004547.2|	78.43	6311	1283	28	4364434	4370700	159053	152777	0.0	 5189
chrA	gi|50118965|ref|NC_004547.2|	81.87	5252	872	26	3393001	3398182	1306586	1301345	0.0	 5135
chrA	gi|50118965|ref|NC_004547.2|	75.67	7230	1661	33	1320279	1327483	3566515	3559359	0.0	 5048
chrA	gi|50118965|ref|NC_004547.2|	74.34	7895	1721	84	914328	922004	4012657	4004850	0.0	 5000
chrA	gi|50118965|ref|NC_004547.2|	75.31	7347	1594	68	713441	720652	4206930	4199669	0.0	 4964
chrA	gi|50118965|ref|NC_004547.2|	78.85	5878	1210	16	4546557	4552423	50962	45107	0.0	 4955
chrA	gi|50118965|ref|NC_004547.2|	77.00	6412	1367	35	1944756	1951136	2239131	2245465	0.0	 4854
chrA	gi|50118965|ref|NC_004547.2|	79.94	5383	1013	25	1537029	1542379	3386299	3380952	0.0	 4787
