chrA	gi|50118965|ref|NC_004547.2|	91.79	13917	1110	31	367355	381255	4501533	4487634	0.0	19337
chrA	gi|50118965|ref|NC_004547.2|	86.73	12969	1598	84	4266206	4279102	263959	251042	0.0	14301
chrA	gi|50118965|ref|NC_004547.2|	81.61	13853	2423	103	3912273	3926055	587666	573869	0.0	11350
chrA	gi|50118965|ref|NC_004547.2|	82.17	12266	1945	167	3817992	3830126	789074	776920	0.0	10312
chrA	gi|50118965|ref|NC_004547.2|	79.03	14790	2842	188	3084164	3098849	3849602	3864235	0.0	 9888
chrA	gi|50118965|ref|NC_004547.2|	78.20	12672	2634	116	663219	675817	4274754	4262139	0.0	 7974
chrA	gi|50118965|ref|NC_004547.2|	86.79	7115	887	41	4594544	4601628	5060613	5053522	0.0	 7882
chrA	gi|50118965|ref|NC_004547.2|	80.23	10170	1922	70	1542438	1552554	3380821	3370688	0.0	 7557
chrA	gi|50118965|ref|NC_004547.2|	83.95	7409	1086	69	696625	703966	4237738	4230366	0.0	 6999
chrA	gi|50118965|ref|NC_004547.2|	79.43	8530	1606	113	3203795	3212250	1556010	1547556	0.0	 5891
chrA	gi|50118965|ref|NC_004547.2|	82.72	5939	986	36	4176101	4182020	361536	355619	0.0	 5247
chrA	gi|50118965|ref|NC_004547.2|	78.72	7572	1475	103	160017	167512	4733300	4725789	0.0	 4933
chrA	gi|50118965|ref|NC_004547.2|	77.94	7744	1573	118	2182705	2190369	2719725	2712038	0.0	 4713
chrA	gi|50118965|ref|NC_004547.2|	79.14	6931	1351	74	1788694	1795583	2039666	2046542	0.0	 4700
chrA	gi|50118965|ref|NC_004547.2|	96.49	2847	93	7	4715937	4718780	3946319	3949161	0.0	 4697
chrA	gi|50118965|ref|NC_004547.2|	96.45	2847	94	7	4715937	4718780	21812	18970	0.0	 4691
chrA	gi|50118965|ref|NC_004547.2|	96.45	2847	94	7	4715937	4718780	245584	242742	0.0	 4691
chrA	gi|50118965|ref|NC_004547.2|	96.45	2847	94	7	4715937	4718780	287412	284570	0.0	 4691
chrA	gi|50118965|ref|NC_004547.2|	96.45	2847	94	7	4715937	4718780	3754619	3757461	0.0	 4691
chrA	gi|50118965|ref|NC_004547.2|	96.45	2847	94	7	4715937	4718780	4472545	4475387	0.0	 4691
chrA	gi|50118965|ref|NC_004547.2|	96.45	2847	94	7	4715937	4718780	4742054	4744896	0.0	 4691
chrA	gi|50118965|ref|NC_004547.2|	77.27	8223	1711	132	2396330	2404482	2571810	2579944	0.0	 4686
chrA	gi|50118965|ref|NC_004547.2|	89.93	3636	327	21	362212	365836	4507117	4503510	0.0	 4650
chrA	gi|50118965|ref|NC_004547.2|	77.63	7346	1487	114	2592019	2599272	2916177	2923458	0.0	 4320
chrA	gi|50118965|ref|NC_004547.2|	79.20	6140	1172	79	2061844	2067921	2310406	2316502	0.0	 4167
chrA	gi|50118965|ref|NC_004547.2|	81.66	4917	864	33	3403340	3408241	1296165	1291272	0.0	 4048
chrA	gi|50118965|ref|NC_004547.2|	79.59	5732	1106	52	3078307	3084006	3843766	3849465	0.0	 4045
chrA	gi|50118965|ref|NC_004547.2|	80.44	5389	949	75	1537042	1542379	3386286	3380952	0.0	 4015
chrA	gi|50118965|ref|NC_004547.2|	81.23	5073	861	68	676020	681031	4261167	4256125	0.0	 4010
chrA	gi|50118965|ref|NC_004547.2|	77.64	6695	1418	65	1819500	1826152	2067034	2073691	0.0	 3997
chrA	gi|50118965|ref|NC_004547.2|	79.06	5892	1173	50	4546557	4552423	50962	45107	0.0	 3988
chrA	gi|50118965|ref|NC_004547.2|	82.73	4517	724	38	3393001	3397478	1306587	1302088	0.0	 3969
